Latitude,Longitude,District,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
24.25,93.25,Thanlon subdivision,Manipur,0.29,0.0,1.75,1.78,7.56,9.63,7.97,11.21,4.4,2.66,0.0,2.07
24.25,93.5,Henglep subdivision,Manipur,0.22,0.0,1.66,1.58,5.12,5.75,5.61,8.91,3.16,1.98,0.0,2.08
24.25,93.75,Churachandpur Subdivision,Manipur,0.19,0.0,1.62,1.52,4.07,4.09,4.62,7.91,2.66,1.72,0.0,2.08
24.25,94.0,Chandel subdivision,Manipur,0.19,0.0,1.61,1.49,3.82,3.69,4.39,7.68,2.55,1.66,0.0,2.09
24.25,94.25,Tengnoupal subdivision,Manipur,0.19,0.0,1.61,1.49,3.81,3.67,4.38,7.67,2.55,1.66,0.0,2.09
24.5,68.75,Badin District,Unknown,0.0,0.0,0.0,0.0,0.0,0.62,1.15,0.0,6.13,2.02,0.0,0.0
24.5,69.25,Tharparkar District,Sindh,0.0,0.0,0.0,0.0,0.0,0.74,1.26,0.0,6.47,1.98,0.01,0.0
24.5,69.5,Tharparkar District,Sindh,0.0,0.0,0.0,0.01,0.0,0.94,1.44,0.0,6.85,1.87,0.05,0.0
24.5,70.0,Tharparkar District,Sindh,0.0,0.0,0.0,0.06,1.05,1.17,2.22,0.04,10.34,0.4,0.42,0.09
24.5,70.25,Tharparkar District,Sindh,0.0,0.0,0.0,0.03,1.15,1.08,1.91,0.09,10.73,0.39,0.26,0.1
24.5,70.5,Tharparkar District,Sindh,0.0,0.0,0.0,0.0,0.78,1.03,1.27,0.26,9.25,0.23,0.45,0.09
24.5,70.75,Tharparkar District,Sindh,0.0,0.0,0.0,0.0,0.07,1.18,1.06,0.53,7.04,0.03,0.79,0.09
24.5,71.0,Tharparkar District,Sindh,0.0,0.0,0.0,0.01,0.13,1.14,1.28,0.57,7.01,0.03,0.82,0.15
24.5,71.25,Unknown,Gujarat,0.0,0.0,0.0,0.02,0.16,1.06,1.25,0.56,6.86,0.03,0.68,0.18
24.5,71.5,Vav Taluka,Gujarat,0.0,0.0,0.0,0.01,0.14,0.86,1.2,0.58,6.98,0.03,0.82,0.15
24.5,71.75,Tharad Taluka,Gujarat,0.0,0.0,0.0,0.02,0.3,0.47,3.38,0.69,7.43,0.0,1.05,0.17
24.5,72.0,Dhanera Taluka,Gujarat,0.0,0.0,0.0,0.0,0.31,0.44,4.7,0.72,8.1,0.0,1.32,0.01
24.5,72.25,Dhanera Taluka,Gujarat,0.0,0.0,0.0,0.0,0.58,1.97,3.19,0.89,8.94,0.04,1.12,0.11
24.5,72.5,Reodar Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.7,1.89,4.38,1.43,8.13,0.21,1.28,0.09
24.5,72.75,Abu Road Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.97,2.04,4.28,2.86,8.06,0.65,1.45,0.26
24.5,73.0,Abu Road Tehsil,Rajasthan,0.0,0.0,0.0,0.0,1.94,2.91,4.8,1.77,11.13,0.61,3.47,0.37
24.5,73.25,Kotra Tehsil,Rajasthan,0.0,0.0,0.01,0.0,2.58,3.02,3.65,2.95,10.12,0.58,5.8,0.28
24.5,73.5,Jhadol Tehsil,Rajasthan,0.0,0.0,0.09,0.0,3.64,3.01,2.89,3.51,8.43,0.64,5.31,0.37
24.5,73.75,Girwa Tehsil,Rajasthan,0.0,0.0,0.12,0.0,4.52,2.69,3.32,2.64,7.85,0.71,5.28,0.52
24.5,74.0,Girwa Tehsil,Rajasthan,0.46,0.0,0.06,0.0,3.55,2.88,5.26,3.43,11.54,0.42,4.04,0.82
24.5,74.25,Dungla Tehsil,Rajasthan,0.73,0.0,0.0,0.0,3.43,2.84,6.37,4.04,14.1,0.37,3.29,0.77
24.5,74.5,Bari Sadri Tehsil,Rajasthan,0.14,0.0,0.0,0.0,3.03,4.55,5.27,6.42,14.31,2.33,2.7,0.75
24.5,74.75,Neemuch Tehsil,Madhya Pradesh,0.23,0.0,0.0,0.0,2.89,2.99,6.7,7.67,16.36,1.95,2.51,0.93
24.5,75.0,Neemuch Tehsil,Madhya Pradesh,1.59,0.0,0.0,0.0,2.04,4.04,8.31,8.26,14.45,1.24,2.7,1.35
24.5,75.25,Manasa Tehsil,Madhya Pradesh,1.04,0.0,0.0,0.0,1.59,3.48,10.07,10.4,11.78,1.29,2.02,1.24
24.5,75.5,Rampura Tehsil,Madhya Pradesh,0.01,0.0,0.0,0.0,0.73,2.09,11.23,15.57,6.98,1.19,0.98,1.07
24.5,75.75,Bhanpura Tahsil,Madhya Pradesh,0.1,0.0,0.0,0.0,0.56,2.85,7.29,17.23,7.77,1.06,1.06,1.05
24.5,76.0,Pachpahar Tehsil,Rajasthan,0.01,0.0,0.0,0.0,0.34,1.47,5.0,17.59,6.79,0.4,0.03,0.96
24.5,76.25,Asnawar Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.35,2.57,5.83,24.01,8.12,0.13,0.0,0.74
24.5,76.5,Khanpur Tehsil,Rajasthan,0.02,0.0,0.0,0.0,0.54,1.12,7.58,21.84,3.84,0.69,0.06,0.48
24.5,76.75,Chhipabarod Tehsil,Rajasthan,0.04,0.0,0.07,0.0,1.35,2.4,10.42,24.06,3.37,1.24,0.06,0.47
24.5,77.0,Chhabra Tehsil,Rajasthan,0.03,0.0,0.31,0.0,1.23,2.38,10.29,24.52,4.71,1.99,0.03,0.3
24.5,77.25,Raghogarh Tahsil,Madhya Pradesh,0.01,0.02,0.7,0.03,1.37,4.66,11.43,20.47,7.96,3.53,0.0,0.05
24.5,77.5,Ashoknagar Tahsil,Madhya Pradesh,0.05,0.02,0.24,0.14,1.85,5.21,11.16,16.3,8.95,1.86,0.0,0.15
24.5,77.75,Ashoknagar Tahsil,Madhya Pradesh,0.11,0.01,0.2,0.21,1.9,5.18,7.77,16.25,8.0,0.97,0.0,0.2
24.5,78.0,Piprai Tahsil,Madhya Pradesh,0.12,0.0,0.22,0.15,1.65,5.27,7.67,13.56,6.36,0.65,0.0,0.08
24.5,78.25,Lalitpur Tehsil,Uttar Pradesh,0.05,0.0,0.04,0.04,0.78,1.44,7.27,11.23,5.06,1.49,0.0,0.07
24.5,78.5,Lalitpur Tehsil,Uttar Pradesh,0.06,0.0,0.0,0.0,0.47,0.98,7.28,11.75,4.67,0.54,0.0,0.15
24.5,78.75,Mahroni Tehsil,Uttar Pradesh,0.04,0.14,0.0,0.0,0.99,1.75,6.84,10.13,4.28,0.74,0.0,0.19
24.5,79.0,Badgaon Dhasan Tahsil,Madhya Pradesh,0.02,0.44,0.03,0.1,2.26,3.51,6.62,8.17,3.94,0.7,0.0,0.3
24.5,79.25,Bada Malhera Tahsil,Madhya Pradesh,0.02,0.56,0.05,0.21,3.0,3.94,7.0,7.55,4.15,0.72,0.0,0.33
24.5,79.5,Bijawar Tahsil,Madhya Pradesh,0.04,0.45,0.07,0.25,3.39,3.47,7.17,8.04,4.85,0.39,0.0,0.29
24.5,79.75,Bijawar Tahsil,Madhya Pradesh,0.06,0.1,0.04,0.07,3.16,2.28,8.64,6.98,6.88,0.68,0.0,0.1
24.5,80.0,Amanganj Tahsil,Madhya Pradesh,0.03,0.1,0.07,0.0,2.47,1.82,10.39,6.4,7.33,0.61,0.0,0.18
24.5,80.25,Gunnor Tahsil,Madhya Pradesh,0.0,0.16,0.11,0.01,2.15,1.94,10.05,5.92,7.34,0.5,0.0,0.23
24.5,80.5,Nagod Tahsil,Madhya Pradesh,0.0,0.14,0.1,0.01,2.27,2.9,10.59,5.9,6.94,0.86,0.0,0.27
24.5,80.75,Unchahara Tahsil,Madhya Pradesh,0.0,0.11,0.07,0.02,2.72,3.29,8.58,6.08,6.65,0.81,0.0,0.22
24.5,81.0,Rampur Baghelan Tahsil,Madhya Pradesh,0.0,0.08,0.02,0.0,3.57,5.5,8.55,8.55,8.3,0.45,0.0,0.27
24.5,81.25,Huzur Tahsil,Madhya Pradesh,0.0,0.07,0.0,0.0,3.86,5.91,8.15,9.39,8.84,0.31,0.0,0.3
24.5,81.5,Gurh Tahsil,Madhya Pradesh,0.0,0.06,0.0,0.0,3.87,6.64,8.12,10.03,8.51,0.3,0.0,0.35
24.5,81.75,Mauganj Tahsil,Madhya Pradesh,0.0,0.02,0.0,0.0,3.7,10.81,8.42,13.59,7.39,0.27,0.0,0.73
24.5,82.0,Sihawal Tahsil,Madhya Pradesh,0.0,0.01,0.0,0.0,3.67,11.43,8.12,14.11,6.28,0.33,0.0,0.7
24.5,82.25,Bahari Tahsil,Madhya Pradesh,0.0,0.05,0.0,0.0,3.58,9.56,8.22,12.85,5.97,0.79,0.0,0.42
24.5,82.5,Chitrangi Tahsil,Madhya Pradesh,0.01,0.13,0.01,0.0,3.89,7.45,8.66,11.1,5.62,1.13,0.0,0.14
24.5,82.75,Robertsganj,Uttar Pradesh,0.01,0.19,0.02,0.01,4.06,6.76,9.99,11.02,5.23,1.48,0.0,0.13
24.5,83.0,Robertsganj,Uttar Pradesh,0.01,0.17,0.02,0.01,3.95,6.6,10.42,9.24,5.03,1.31,0.0,0.12
24.5,83.25,Robertsganj,Uttar Pradesh,0.05,0.06,0.01,0.07,3.22,6.76,8.76,6.55,5.51,1.34,0.0,0.17
24.5,83.5,Ketar,Jharkhand,0.1,0.02,0.0,0.06,3.82,6.8,5.43,5.86,5.29,2.33,0.0,0.19
24.5,83.75,Unknown,Jharkhand,0.12,0.02,0.0,0.05,5.29,7.55,5.48,6.62,4.98,4.48,0.0,0.14
24.5,84.0,Hussainabad,Jharkhand,0.05,0.01,0.0,0.0,7.69,12.18,6.09,7.85,5.39,3.27,0.0,1.28
24.5,84.25,Hariharganj,Jharkhand,0.05,0.01,0.0,0.0,5.8,10.71,6.71,8.48,5.13,3.38,0.0,0.78
24.5,84.5,Dumaria,Bihar,0.06,0.0,0.03,0.0,5.43,7.98,9.17,8.6,6.37,2.37,0.0,0.8
24.5,84.75,Banke Bazar,Bihar,0.03,0.0,0.03,0.0,6.19,9.12,9.14,9.57,5.7,2.92,0.0,0.97
24.5,85.0,Barachati,Bihar,0.05,0.0,0.15,0.0,8.18,12.04,12.99,5.83,6.57,3.83,0.0,0.83
24.5,85.25,Fatehpur,Bihar,0.07,0.0,0.02,0.04,8.82,11.14,14.21,6.17,5.29,3.65,0.0,0.64
24.5,85.5,Koderma,Jharkhand,0.02,0.0,0.07,0.09,6.82,8.16,11.97,7.15,6.97,4.71,0.29,0.78
24.5,85.75,Domchanch,Jharkhand,0.01,0.0,0.1,0.01,5.53,9.46,7.03,5.44,7.54,6.12,0.5,0.79
24.5,86.0,Deori,Jharkhand,0.01,0.0,0.0,0.04,6.96,9.01,4.31,4.3,5.22,6.06,0.02,0.14
24.5,86.25,Deori,Jharkhand,0.0,0.0,0.0,0.74,3.16,8.75,5.15,7.07,5.92,5.8,0.0,0.22
24.5,86.5,Chakai,Bihar,0.0,0.0,0.01,0.96,3.06,8.83,4.97,8.15,5.48,5.81,0.0,0.22
24.5,86.75,Mohanpur,Jharkhand,0.0,0.0,0.01,0.23,4.35,9.84,9.72,9.28,6.67,5.64,0.02,0.2
24.5,87.0,Saraiyahat,Jharkhand,0.0,0.0,0.01,0.46,5.1,10.95,9.91,8.66,4.81,4.24,0.05,0.12
24.5,87.25,Ramgarh,Jharkhand,0.0,0.0,0.0,0.24,7.07,13.62,11.53,9.37,2.64,3.09,0.0,0.0
24.5,87.5,Gopikandar,Jharkhand,0.0,0.0,0.03,0.34,3.72,5.99,5.42,5.48,2.08,2.86,0.0,0.01
24.5,87.75,Maheshpur,Jharkhand,0.0,0.0,0.43,0.28,5.49,12.97,10.6,6.1,8.38,3.31,0.03,0.14
24.5,88.0,Suti - I,West Bengal,0.0,0.0,0.29,0.23,6.83,10.53,8.84,5.86,6.24,2.68,0.27,0.09
24.5,88.25,Nawabganj Upazila,Rajshahi Division,0.0,0.0,0.08,0.33,8.34,8.76,8.07,5.25,4.81,2.42,0.29,0.08
24.5,88.5,Godagari Upazila,Rajshahi Division,0.0,0.0,0.07,0.37,8.08,7.47,6.43,4.74,3.65,2.16,0.26,0.06
24.5,91.75,Moulvibazar Sadar Upazila,Sylhet Division,0.18,0.0,3.56,1.41,7.58,7.77,9.56,10.91,6.58,3.74,0.04,2.75
24.5,92.0,Kulaura Upazila,Sylhet Division,0.22,0.0,3.37,1.93,9.3,9.02,11.32,11.7,5.92,5.28,0.0,2.39
24.5,92.25,Patharkandi,Assam,0.37,0.0,2.63,2.64,10.94,10.58,13.05,13.23,6.49,6.2,0.0,2.15
24.5,92.5,Ramkrishna Nagar,Assam,0.24,0.0,2.36,3.33,11.62,14.89,15.48,15.19,7.78,4.39,0.0,2.94
24.5,92.75,Katlichara,Assam,0.39,0.0,2.2,2.73,12.44,17.24,13.25,15.85,6.99,4.79,0.0,2.09
24.5,93.0,Sonai,Assam,0.4,0.0,2.05,2.4,12.54,17.23,12.61,16.01,6.66,4.89,0.0,2.04
24.5,93.25,Thanlon subdivision,Manipur,0.25,0.0,1.73,1.77,6.22,7.45,6.64,9.96,3.68,2.26,0.0,2.07
24.5,93.5,Henglep subdivision,Manipur,0.2,0.0,1.64,1.54,4.37,4.56,4.91,8.21,2.79,1.78,0.0,2.09
24.5,93.75,Bishnupur block,Manipur,0.19,0.0,1.61,1.51,4.01,4.05,4.61,7.87,2.71,1.73,0.0,2.07
24.5,94.0,Kakching subdivision,Manipur,0.18,0.0,1.59,1.48,3.77,3.68,4.4,7.66,2.59,1.68,0.01,2.07
24.5,94.25,Machi subdivision,Manipur,0.18,0.0,1.58,1.47,3.76,3.66,4.39,7.65,2.58,1.68,0.0,2.05
24.75,71.0,Tharparkar District,Sindh,0.0,0.0,0.0,0.01,0.13,0.79,1.19,0.52,6.63,0.02,0.39,0.13
24.75,71.25,Sedwa Tehsil,Rajasthan,0.0,0.0,0.0,0.02,0.18,0.84,1.36,0.53,6.53,0.02,0.32,0.19
24.75,71.5,Chitalwana Tehsil,Rajasthan,0.0,0.0,0.0,0.06,0.38,0.74,2.14,0.65,6.35,0.01,0.43,0.42
24.75,71.75,Sanchore Tehsil,Rajasthan,0.0,0.0,0.0,0.09,0.58,0.64,2.96,0.81,6.11,0.0,0.33,0.61
24.75,72.0,Sanchore Tehsil,Rajasthan,0.0,0.0,0.0,0.01,0.9,1.21,2.5,1.61,6.02,0.0,0.88,0.27
24.75,72.25,Raniwara Tehsil,Rajasthan,0.0,0.0,0.0,0.0,1.1,2.2,2.81,1.72,8.16,0.03,0.99,0.27
24.75,72.5,Reodar Tehsil,Rajasthan,0.0,0.0,0.0,0.0,1.06,2.95,4.55,1.28,11.39,0.1,1.29,0.14
24.75,72.75,Sirohi Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.86,1.48,3.79,0.93,8.7,0.21,1.4,0.27
24.75,73.0,Pindwara Tehsil,Rajasthan,0.0,0.0,0.0,0.0,1.94,1.77,5.74,0.58,8.43,0.23,1.15,0.46
24.75,73.25,Kotra Tehsil,Rajasthan,0.0,0.0,0.02,0.0,3.63,1.86,4.32,2.38,9.78,0.46,1.79,0.88
24.75,73.5,Gogunda Tehsil,Rajasthan,0.0,0.0,0.03,0.0,4.42,1.78,3.65,2.96,10.37,0.54,1.7,1.09
24.75,73.75,Nathdwara Tehsil,Rajasthan,0.0,0.0,0.12,0.0,3.14,3.64,3.28,2.92,8.67,0.4,4.14,0.94
24.75,74.0,Mavli Tehsil,Rajasthan,0.03,0.0,0.09,0.0,2.96,3.38,3.64,3.7,8.02,1.0,3.49,1.18
24.75,74.25,Kapasan Tehsil,Rajasthan,0.27,0.0,0.0,0.0,3.08,3.18,5.03,4.97,11.51,0.94,3.32,0.85
24.75,74.5,Bhadesar Tehsil,Rajasthan,0.25,0.0,0.0,0.0,2.56,3.31,5.64,5.58,12.0,2.41,2.99,0.73
24.75,74.75,Chittaurgarh Tehsil,Rajasthan,0.16,0.0,0.0,0.0,2.87,2.93,6.46,7.33,15.77,2.23,2.53,0.95
24.75,75.0,Nimbahera Tehsil,Rajasthan,1.28,0.0,0.0,0.0,1.25,3.5,4.27,11.76,14.07,2.73,4.03,1.05
24.75,75.25,Rawatbhata Tehsil,Rajasthan,0.83,0.0,0.06,0.0,0.75,3.09,4.58,11.86,10.49,2.12,2.95,0.95
24.75,75.5,Rawatbhata Tehsil,Rajasthan,0.22,0.0,0.05,0.0,0.54,1.83,5.87,15.64,7.25,1.38,1.76,0.92
24.75,75.75,Bhanpura Tahsil,Madhya Pradesh,0.8,0.0,0.24,0.0,0.7,1.79,5.28,18.58,7.14,2.08,1.71,0.63
24.75,76.0,Ramganj Mandi Tehsil,Rajasthan,0.44,0.0,0.11,0.0,0.89,0.99,7.03,20.68,6.31,1.42,0.85,0.83
24.75,76.25,Khanpur Tehsil,Rajasthan,0.0,0.0,0.01,0.0,0.17,1.38,4.98,26.48,4.53,0.3,0.04,0.71
24.75,76.5,Atru Tehsil,Rajasthan,0.11,0.0,0.32,0.0,0.89,1.62,9.24,22.82,2.74,1.87,0.88,0.52
24.75,76.75,Atru Tehsil,Rajasthan,0.07,0.0,0.07,0.0,1.61,2.86,11.19,26.01,3.0,1.39,0.19,0.52
24.75,77.0,Bamori Tahsil,Madhya Pradesh,0.1,0.0,0.23,0.0,1.33,2.53,11.33,25.72,3.53,1.42,0.45,0.64
24.75,77.25,Guna Tahsil,Madhya Pradesh,0.03,0.0,0.28,0.22,2.22,2.82,11.09,22.57,8.49,2.25,0.25,0.58
24.75,77.5,Guna Tahsil,Madhya Pradesh,0.02,0.0,0.19,0.3,2.23,3.29,9.2,19.17,10.08,2.2,0.1,0.42
24.75,77.75,Isagarh Tahsil,Madhya Pradesh,0.01,0.0,0.02,0.31,1.85,3.66,8.07,18.96,9.94,2.04,0.0,0.38
24.75,78.0,Chanderi Tahsil,Madhya Pradesh,0.09,0.0,0.14,0.19,2.11,3.27,7.65,19.18,10.24,1.51,0.0,0.13
24.75,78.25,Lalitpur Tehsil,Uttar Pradesh,0.01,0.0,0.01,0.01,0.68,0.44,7.1,9.98,4.74,2.35,0.0,0.02
24.75,78.5,Lalitpur Tehsil,Uttar Pradesh,0.05,0.01,0.01,0.01,0.61,0.94,7.34,11.96,5.09,0.98,0.0,0.13
24.75,78.75,Mahroni Tehsil,Uttar Pradesh,0.04,0.03,0.0,0.0,0.76,1.11,7.48,9.91,4.78,1.13,0.0,0.14
24.75,79.0,Baldeogarh Tahsil,Madhya Pradesh,0.04,0.17,0.02,0.0,1.55,2.65,8.78,6.94,5.63,1.78,0.0,0.22
24.75,79.25,Baldeogarh Tahsil,Madhya Pradesh,0.05,0.24,0.04,0.0,2.21,3.56,9.24,6.56,6.35,1.99,0.0,0.21
24.75,79.5,Bijawar Tahsil,Madhya Pradesh,0.07,0.06,0.04,0.0,2.72,2.98,8.06,7.41,6.72,1.0,0.0,0.12
24.75,79.75,Rajnagar Tahsil,Madhya Pradesh,0.07,0.02,0.02,0.0,3.21,2.78,8.13,7.49,6.8,0.58,0.0,0.1
24.75,80.0,Rajnagar Tahsil,Madhya Pradesh,0.04,0.02,0.02,0.0,2.83,2.01,11.49,7.07,6.94,1.29,0.0,0.06
24.75,80.25,Panna Tahsil,Madhya Pradesh,0.01,0.14,0.08,0.0,1.99,1.53,9.84,5.99,7.23,0.5,0.0,0.18
24.75,80.5,Nagod Tahsil,Madhya Pradesh,0.0,0.12,0.09,0.01,2.35,2.42,10.6,6.05,7.14,0.76,0.0,0.24
24.75,80.75,Kothi Tahsil,Madhya Pradesh,0.0,0.08,0.05,0.01,3.02,8.15,14.06,8.61,9.05,0.44,0.0,0.15
24.75,81.0,Kotar Tahsil,Madhya Pradesh,0.0,0.06,0.01,0.0,3.65,7.78,11.02,9.54,9.21,0.34,0.0,0.22
24.75,81.25,Semaria Tahsil,Madhya Pradesh,0.0,0.06,0.0,0.0,3.8,6.77,8.05,10.11,8.6,0.3,0.0,0.33
24.75,81.5,Mangawan Tahsil,Madhya Pradesh,0.0,0.05,0.0,0.0,3.67,8.28,8.06,11.34,8.04,0.28,0.0,0.43
24.75,81.75,Naigarhi Tahsil,Madhya Pradesh,0.0,0.0,0.0,0.0,3.47,13.6,8.82,15.93,7.25,0.26,0.0,0.99
24.75,82.0,Hanumana Tahsil,Madhya Pradesh,0.0,0.0,0.0,0.01,3.62,13.11,8.55,15.2,6.85,0.27,0.0,0.92
24.75,82.25,Hanumana Tahsil,Madhya Pradesh,0.0,0.04,0.0,0.04,3.66,10.76,7.65,11.51,6.4,0.64,0.0,0.33
24.75,82.5,Lalganj,Uttar Pradesh,0.0,0.07,0.0,0.0,3.41,8.21,7.33,11.62,6.08,0.81,0.0,0.16
24.75,82.75,Ghorawal,Uttar Pradesh,0.01,0.17,0.01,0.01,4.01,6.51,10.22,11.37,4.92,1.66,0.0,0.11
24.75,83.0,Robertsganj,Uttar Pradesh,0.01,0.23,0.02,0.01,4.16,7.42,10.22,11.31,4.97,2.06,0.0,0.13
24.75,83.25,Chakia,Uttar Pradesh,0.0,0.2,0.01,0.0,3.48,12.38,5.66,9.39,5.29,3.35,0.0,0.12
24.75,83.5,Adhaura,Bihar,0.0,0.21,0.0,0.0,3.06,12.35,4.34,8.65,5.24,3.58,0.0,0.13
24.75,83.75,Adhaura,Bihar,0.01,0.11,0.0,0.01,4.0,10.99,4.81,10.04,4.33,4.3,0.0,0.24
24.75,84.0,Rohtas,Bihar,0.03,0.11,0.0,0.01,4.49,9.27,4.56,11.13,3.45,4.48,0.0,0.74
24.75,84.25,Nabinagar,Bihar,0.01,0.02,0.0,0.0,4.53,10.56,7.35,11.75,4.35,3.68,0.0,0.52
24.75,84.5,Madanpur,Bihar,0.03,0.02,0.01,0.02,6.21,11.22,7.42,11.13,5.14,3.13,0.0,0.58
24.75,84.75,Guraru,Bihar,0.0,0.0,0.02,0.0,7.45,10.96,9.14,11.15,4.93,3.67,0.0,1.13
24.75,85.0,Gaya Town C.D.Block,Bihar,0.04,0.0,0.1,0.0,8.04,12.49,10.71,6.02,5.26,5.01,0.0,0.73
24.75,85.25,Wazirganj,Bihar,0.03,0.0,0.06,0.0,7.69,11.82,8.64,5.07,4.69,5.29,0.0,0.5
24.75,85.5,Akbarpur,Bihar,0.06,0.0,0.01,0.0,7.12,12.34,7.39,5.15,3.71,5.5,0.0,0.17
24.75,85.75,Satgawan,Jharkhand,0.04,0.0,0.0,0.04,7.65,13.78,5.59,6.2,2.59,6.91,0.0,0.16
24.75,86.0,Tisri,Jharkhand,0.0,0.0,0.0,0.01,6.95,10.0,3.45,2.97,5.13,4.37,0.0,0.12
24.75,86.25,Sono,Bihar,0.0,0.0,0.0,0.12,6.07,6.7,4.22,5.81,5.41,5.37,0.0,0.17
24.75,86.5,Jhajha,Bihar,0.0,0.0,0.0,0.06,4.94,6.01,6.04,9.36,4.29,4.57,0.0,0.25
24.75,86.75,Katoria,Bihar,0.0,0.0,0.0,0.46,5.24,6.61,7.72,7.22,3.02,3.34,0.0,0.36
24.75,87.0,Bausi,Bihar,0.0,0.0,0.01,0.67,5.54,7.36,7.5,7.19,3.65,3.99,0.0,0.34
24.75,87.25,Godda,Jharkhand,0.0,0.0,0.02,0.27,4.98,9.46,7.73,7.35,3.36,3.23,0.0,0.02
24.75,87.5,Litipara,Jharkhand,0.0,0.0,0.08,0.21,7.62,8.56,6.89,7.74,3.6,2.83,0.0,0.01
24.75,87.75,Hiranpur,Jharkhand,0.0,0.0,0.08,0.21,11.25,8.17,7.25,9.15,3.64,2.65,0.0,0.15
24.75,88.0,Kaliachak - III,West Bengal,0.0,0.0,0.04,0.25,11.72,8.63,7.79,8.45,3.86,2.74,0.0,0.25
24.75,92.25,Barlekha Upazila,Sylhet Division,0.38,0.0,2.57,3.8,12.86,13.05,14.57,16.34,6.61,6.61,0.01,1.86
24.75,92.5,Nilambazar,Assam,0.28,0.0,2.43,3.62,14.3,18.08,14.93,16.88,7.21,5.2,0.01,2.06
24.75,92.75,Silchar,Assam,0.41,0.0,2.19,2.58,13.25,18.05,12.86,16.94,6.16,4.94,0.0,1.53
24.75,93.0,Lakhipur,Assam,0.4,0.0,2.14,2.59,12.48,17.16,12.56,15.94,6.66,4.85,0.0,2.04
24.75,93.25,Tamenglong West,Manipur,0.22,0.0,1.73,1.71,5.08,5.63,5.54,8.89,3.1,2.02,0.0,2.04
24.75,93.5,Nungba subdivision,Manipur,0.19,0.0,1.61,1.49,3.81,3.68,4.38,7.67,2.55,1.6,0.01,2.14
24.75,93.75,Bungte Chiru Subdivision,Manipur,0.18,0.0,1.58,1.48,3.78,3.75,4.46,7.68,2.68,1.7,0.01,2.07
24.75,94.0,Keirao Bitra,Manipur,0.17,0.0,1.54,1.44,3.62,3.66,4.47,7.58,2.77,1.77,0.01,1.98
24.75,94.25,Kasom Khullen,Manipur,0.16,0.0,1.47,1.36,3.5,3.62,4.47,7.58,2.78,1.91,0.0,1.83
24.75,94.5,Kamjong subdivision,Manipur,0.13,0.0,1.3,1.14,3.27,3.52,4.39,7.65,2.29,2.09,0.0,1.48
25.0,70.75,Outside India,Outside India,0.0,0.0,0.0,0.0,0.13,0.57,1.55,0.6,5.53,0.0,0.0,0.0
25.0,71.0,Sedwa Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.12,0.44,1.11,0.39,5.81,0.0,0.0,0.0
25.0,71.25,Sedwa Tehsil,Rajasthan,0.0,0.0,0.0,0.02,0.16,0.53,1.46,0.45,6.07,0.0,0.06,0.14
25.0,71.5,Chitalwana Tehsil,Rajasthan,0.0,0.0,0.0,0.02,0.16,0.48,1.5,0.38,5.93,0.0,0.05,0.13
25.0,71.75,Chitalwana Tehsil,Rajasthan,0.0,0.0,0.0,0.04,0.4,0.47,2.06,0.35,5.54,0.0,0.1,0.25
25.0,72.0,Bhinmal Tehsil,Rajasthan,0.0,0.0,0.0,0.11,0.91,1.38,2.04,0.41,6.07,0.0,0.16,0.08
25.0,72.25,Bhinmal Tehsil,Rajasthan,0.0,0.0,0.0,0.04,1.05,2.18,2.37,0.41,6.48,0.0,0.27,0.07
25.0,72.5,Jaswantpura Tehsil,Rajasthan,0.0,0.0,0.0,0.01,0.94,2.67,2.9,0.45,9.42,0.0,0.79,0.12
25.0,72.75,Sirohi Tehsil,Rajasthan,0.0,0.0,0.0,0.0,0.56,1.72,1.77,0.24,7.76,0.0,1.24,0.19
25.0,73.0,Sheoganj Tehsil,Rajasthan,0.0,0.0,0.0,0.0,1.07,2.64,1.34,0.29,5.91,0.01,0.52,0.21
25.0,73.25,Bali Tehsil,Rajasthan,0.02,0.0,0.0,0.0,1.73,3.55,1.37,0.66,5.72,0.12,0.77,0.37
25.0,73.5,Gogunda Tehsil,Rajasthan,0.06,0.0,0.0,0.0,3.07,2.53,2.0,1.77,7.78,0.34,1.19,0.62
25.0,73.75,Nathdwara Tehsil,Rajasthan,0.0,0.0,0.0,0.0,2.64,3.99,2.54,2.79,12.7,0.45,1.71,0.62
25.0,74.0,Rajsamand Tehsil,Rajasthan,0.01,0.0,0.0,0.0,3.48,2.55,2.53,2.44,6.54,2.32,1.86,0.59
25.0,74.25,Railmagra Tehsil,Rajasthan,0.17,0.0,0.0,0.0,2.51,2.67,2.73,4.43,6.53,1.28,2.45,0.54
25.0,74.5,Gangrar Tehsil,Rajasthan,0.1,0.0,0.0,0.0,2.95,3.6,3.26,6.5,6.42,3.14,2.83,0.57
25.0,74.75,Chittaurgarh Tehsil,Rajasthan,0.69,0.0,0.0,0.0,1.79,2.93,3.96,9.37,10.17,3.07,3.31,0.78
25.0,75.0,Begun Tehsil,Rajasthan,1.4,0.0,0.0,0.0,0.61,3.41,2.43,13.67,13.13,3.2,4.54,0.9
