Latitude,Longitude,District,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
12,78,Nallampalli,Tamil Nadu,0.19,0,0.71,1.95,3.29,0.58,1.04,6.27,6.65,4.31,1.82,1.68
12,78.25,Dharmapuri,Tamil Nadu,0.79,0,0.26,1.47,4.79,0.51,2,5.11,5.33,5.07,3.2,2.82
12,78.5,Harur,Tamil Nadu,1.25,0,0.26,1.08,4.14,0.66,2.15,6.6,4.91,6.77,3.18,4.42
12,78.75,Sankarapuram,Tamil Nadu,1.12,0,0.53,0.45,2.29,0.99,1.42,6.68,5.63,7.48,2.11,4.21
12,79,Sankarapuram,Tamil Nadu,1.54,0,1.51,0,3.63,1.16,0.45,2.3,1.38,3.11,2.96,4.92
12,79.25,Kandachipuram,Tamil Nadu,1.14,0,0.2,0,1.23,1.76,2.02,6.82,3.19,6.6,4.55,5.32
12,79.5,Vikravandi,Tamil Nadu,2.14,0,0.24,0,1.43,2.7,3.45,6.14,1.93,8.17,10.74,4.3
12.25,77.5,Anchetty,Tamil Nadu,0.1,0,0.84,0.78,7.21,0.85,0.44,5.84,8.33,8.76,1.99,1.22
12.25,77.75,Anchetty,Tamil Nadu,0.14,0,0.77,0.93,5.76,0.36,0.42,5.27,7.27,5.95,1.43,1.39
12.25,78,Pennagaram,Tamil Nadu,0.23,0,0.86,1.49,5.12,0.41,1.09,5.62,7.35,5.73,2.2,1.55
12.25,78.25,Karimangalam,Tamil Nadu,0.49,0,0.07,1,5.61,1.01,1.78,6.38,8.58,8.39,2.87,2.28
12.25,78.5,Uthangarai,Tamil Nadu,0.88,0,0.4,0.35,4.29,2.31,1.36,13.74,5.95,9.53,2.15,5.44
12.25,78.75,Chengam,Tamil Nadu,1.28,0,0.26,0.1,2.55,1.43,1.42,13.61,4.12,8.83,2.29,6.58
12.25,79,Chengam,Tamil Nadu,0.93,0,0.09,0.01,0.85,1.01,1.26,11.01,3.7,6.26,2.26,4.91
12.25,79.25,Gingee,Tamil Nadu,1.02,0,0,0,1.16,3.85,3.5,11.6,4.45,5.12,3.45,5.16
12.25,79.5,Gingee,Tamil Nadu,1.32,0,0.54,0,1.45,3.8,5.45,7.46,5.34,8.85,8.78,3.63
12.25,79.75,Tindivanam,Tamil Nadu,0.33,0,0,0,0.11,3.12,1.57,5.59,1.77,7.97,9.62,2.19
12.5,77.75,Denkanikottai,Tamil Nadu,0.11,0,1.8,1.49,6.28,0.41,0.76,5.99,8.4,7.52,0.99,2.18
12.5,78,Palakkodu,Tamil Nadu,0.33,0,3.22,1.49,4.9,1.07,0.99,7.07,10.3,5.69,2.69,1.92
12.5,78.25,Krishnagiri,Tamil Nadu,0.38,0,0.98,0.88,5.59,0.8,1.4,7.05,9.89,7.73,2.34,2.09
12.5,78.5,Tirupathur,Tamil Nadu,0.47,0,0.08,0.08,3.94,2.3,0.6,8.16,10.16,4.69,1.36,3.38
12.5,78.75,Vaniyambadi,Tamil Nadu,1.06,0,0.21,0.09,3.08,2.74,1.12,14.26,8.13,8.73,1.37,5.17
12.5,79,Kalasapakkam,Tamil Nadu,1.62,0,0.13,0.09,2.02,2.11,1.77,15.92,6.16,12.79,2.17,5.75
12.5,79.25,Chetpet,Tamil Nadu,1.65,0,0,0.09,0.37,2.3,3.33,8.17,4.08,7.34,3.72,4.14
12.5,79.5,Vandavasi,Tamil Nadu,0.97,0,0,0,0.5,3.23,3.81,8.67,4.72,7.86,5.23,3.74
12.5,79.75,Unknown,Tamil Nadu,0.73,0,0,0,1.01,1.67,2.65,6.78,2.39,7.58,6.04,2.89
12.5,80,Cheyyur,Tamil Nadu,0.13,0,0,0,0.02,1.92,2.95,4.91,1.15,8.92,13.31,0.89
12.75,78,Shoolagiri,Tamil Nadu,0.23,0,2.73,1.64,6.32,1.16,0.75,6.56,12.03,7.79,1.93,2.07
12.75,78.75,Ambur,Tamil Nadu,0.37,0,0.05,0.13,3.71,2.15,1.34,9.27,7.32,8.05,1.41,1.8
12.75,79,Vellore,Tamil Nadu,1.58,0,0.01,0.18,0.77,2.17,1.97,8.15,4.35,9.72,7.47,3.14
12.75,79.25,Arani,Tamil Nadu,1.09,0,0,0.05,0.37,1.71,2.61,9.13,3.46,11.38,8.22,2.43
12.75,79.5,Vembakkam,Tamil Nadu,2.41,0,0,0,1.83,3.9,6.46,12.93,8.25,9.29,8.34,3
12.75,79.75,Kanchipuram,Tamil Nadu,0.34,0,0,0,0.24,1.69,4.87,6.81,2.86,9.92,9.92,1.24
12.75,80,Chengalpattu,Tamil Nadu,0.17,0,0,0,0,2.04,1.84,7.72,1.71,9.54,13.9,0.86
13,78.75,Gudiyatham,Tamil Nadu,0.45,0,0.08,0.15,3.27,3.04,1.71,8.71,6.29,7.64,1.52,1.4
13,79,Katpadi,Tamil Nadu,1.29,0,0.09,0.23,1.76,3.21,2.67,8.68,9.06,8.56,2.65,1.78
13,79.25,Katpadi,Tamil Nadu,1.74,0,0,0.11,0.85,2.25,1.73,8.34,4.48,5.99,2.61,1.46
13,79.5,Arakonam,Tamil Nadu,1.43,0,0.04,0.24,0.91,2.54,5.59,6.73,4.77,7,6.63,1.83
13,79.75,Kanchipuram,Tamil Nadu,0.44,0,0,0,0.31,1.98,4.77,8.64,4.16,11.14,6.13,1.05
13,80,Kanchipuram,Tamil Nadu,0.25,0,0,0,0.01,2.31,4.65,5.75,2.89,10.17,17.42,1.84
13.25,79.5,Pallipattu,Tamil Nadu,0.43,0,0.55,0,0.58,2.24,3.6,6.41,3.75,6.93,5.45,1.62
13.25,80,Thiruvallur,Tamil Nadu,0.09,0,0,0,0.52,2.33,3.48,10.26,4.05,10.87,17.25,2.04
13.25,80.25,Ponneri,Tamil Nadu,0.11,0,0,0,0.45,2.29,3.57,10.39,4.07,10.68,17.94,1.99
16,77.75,Aiza mandal,Telangana,0,0,0.43,0.12,0.22,3.74,2.41,4.42,3.83,3.84,0.06,0
16,78,Manopad mandal,Telangana,0,0,0.16,0.35,0.22,3.1,4.19,4.95,5.05,5.56,0.08,0
16,78.25,Chinnambavi mandal,Telangana,0,0,0.56,0.52,0.75,3.45,3.58,5.03,5.85,4.86,0.1,0
16.25,77.5,Kaloor_Thimmandoddi mandal,Telangana,0,0,0.62,0.15,0.08,5.05,2.2,4.3,2.59,4.32,0.08,0
16.25,77.75,Gadwal mandal,Telangana,0,0,0.75,0.19,0.15,3.85,2.99,2.93,3.08,5.2,0.12,0
16.25,78,Pebbair mandal,Telangana,0,0,0.39,0.37,0.78,2.58,4.33,5.24,3.84,5.74,0.02,0
16.25,78.25,Kodair mandal,Telangana,0,0,0.11,0.4,1.3,3.76,3.69,4.77,5.13,3.98,0.04,0
16.25,78.5,Lingal mandal,Telangana,0,0,0.17,0.21,0.85,4.68,2.74,3.5,6.15,2.83,0,0
16.25,78.75,Amrabad mandal,Telangana,0,0,0.55,0.19,0.52,4.2,3.56,5.48,5.34,4.7,0,0
16.25,79,Amrabad mandal,Telangana,0,0,0.9,0.18,0.55,3.52,3.22,6.63,4.85,4.56,0.21,0
16.5,77.5,Unknown,Telangana,0,0,0.96,0.18,0.42,5.01,2.48,4.78,6.22,4.91,0.09,0
16.5,77.75,CC Kunta mandal,Telangana,0,0,0.91,0.07,0.09,3.66,3.57,4.04,4.54,4.97,0.02,0
16.5,78,Ghanpur mandal,Telangana,0,0,0.13,0.42,0.82,3.49,3.3,3.27,2.79,4.84,0.02,0
16.5,78.25,Bijinapalle mandal,Telangana,0,0,0.03,0.38,1.47,3.84,2.76,2.92,4.3,4.09,0.04,0
16.5,78.5,Uppunuthala mandal,Telangana,0,0,0.11,0.23,0.75,4.49,2.52,3.11,5.12,2.65,0,0
16.5,78.75,Uppunuthala mandal,Telangana,0,0,0.02,0.47,0.21,2.53,1.58,2.47,2.8,2.7,0,0
16.5,79,Chandampet mandal,Telangana,0,0,0.32,0.07,0.22,1.92,1.3,3.68,3.75,2.09,0.01,0
16.75,77.5,Narayanpet mandal,Telangana,0,0,0.22,0.02,0.51,7.83,2.44,4.93,5.81,6.74,0.2,0
16.75,77.75,Koilkonda mandal,Telangana,0,0,0.12,0.06,0.4,4.05,3.97,4.77,5.68,5.21,0.02,0
16.75,78,Mahabubnagar_Urban mandal,Telangana,0,0,0.01,0.13,0.53,5.98,3.81,3.98,3.61,8.24,0.05,0
16.75,78.25,Midjil mandal,Telangana,0,0,0.06,0.62,0.93,4.4,2.82,3.36,3.01,3.53,0.01,0
16.75,78.5,Veldanda mandal,Telangana,0,0,0.12,0.54,0.62,3.5,2.27,2.83,3.15,2.78,0,0
16.75,78.75,Charakonda mandal,Telangana,0,0,0.01,0.66,0.21,2.95,1.48,2.04,2.14,2.39,0,0
16.75,79,Kondamallapally mandal,Telangana,0,0,0,0.16,0.13,2.6,1.82,3.9,6.38,2.17,0.02,0
16.75,79.25,Peddavoora mandal,Telangana,0,0,0.06,0.07,0.52,3.89,4.31,5.39,4.05,3.22,0.12,0
16.75,79.5,Tripuraram mandal,Telangana,0,0,0.07,0.11,0.86,4.54,5.02,6.35,4.31,3,0.08,0
16.75,79.75,Palakeedu mandal,Telangana,0,0,0.42,0.08,1.09,6.73,5.46,5.99,3.67,2.75,0.01,0
16.75,80,Chinthala palem mandal,Telangana,0,0,0.45,0,0.79,6.8,7.11,5.59,3.89,2.23,0,0
17,77.5,Doulthabad mandal,Telangana,0,0,0.11,0.1,0.38,7.69,2.58,3.96,6.18,9.8,0.45,0
17,77.75,Kosgi mandal,Telangana,0,0,0.04,0.19,0.78,6.86,3.22,4.41,5.53,8.79,0.4,0
17,78,Chowdergudem mandal,Telangana,0,0,0.01,0.05,1.91,8.25,3.98,4.54,5.58,8.07,0,0
17,78.25,Keshampeta mandal,Telangana,0,0,0,0.2,1.21,6.04,3.99,6.08,3.76,4.94,0,0
17,78.5,Kadthal mandal,Telangana,0,0,0,0.38,2.07,6.94,3.26,5.36,4.47,4.76,0,0
17,78.75,Yacharam mandal,Telangana,0,0,0,0.49,1.06,4.79,2.31,3.78,4.67,3.62,0,0
17,79,Chandur mandal,Telangana,0,0,0,0.01,0.27,4.92,3.5,6.18,11.53,2.49,0.01,0
17,79.25,Kanagal mandal,Telangana,0,0,0.02,0,0.35,4.15,4.72,5.89,6.93,2.9,0.07,0
17,79.5,Madugulapally mandal,Telangana,0,0,0.03,0,0.56,4.74,5.76,6.21,4.13,3.02,0.03,0
17,79.75,Penpahad mandal,Telangana,0,0,0,0,2.73,6.25,5.82,4.61,2.41,2.82,0,0
17,80,Kodad mandal,Telangana,0,0,0.11,0,1.63,7.05,6.7,7.2,5.94,1.94,0.01,0
17.25,77.5,Basheerabad mandal,Telangana,0,0,0.1,0,1.1,5.95,2.48,4.68,3.85,5.75,1.19,0
17.25,77.75,Dharoor mandal,Telangana,0,0,0.02,0.23,0.68,6.7,4.3,4,4.43,5.45,0.58,0
17.25,78,Pudur mandal,Telangana,0,0,0,0.02,2.16,7.36,4.3,4.87,5.18,7.63,0,0
17.25,78.25,Moinabad mandal,Telangana,0,0,0,0.13,0.5,6.07,4.73,5.52,4.48,8.18,0,0
17.25,78.5,Balapur mandal,Telangana,0,0,0,0.05,0.36,5.63,5.34,8.23,2.69,3.63,0.01,0
17.25,78.75,Ibrahimpatnam mandal,Telangana,0,0,0.01,0.22,0.7,8.57,3.14,4.63,5.67,4.78,0,0
17.25,79,Chityal mandal,Telangana,0,0,0.02,0.01,0.63,7.89,3.26,5.13,7.01,4.28,0.01,0
17.25,79.25,Narketpally mandal,Telangana,0,0,0.06,0,0.78,6.32,5.54,6.67,5.47,2.98,0.02,0
17.25,79.5,Nakrekal mandal,Telangana,0,0,0,0,0.63,5.92,6.01,6.58,4.18,2.69,0,0
17.25,79.75,Atmakur (S) mandal,Telangana,0,0,0,0,1.42,7.39,6.34,7.78,3.67,1.9,0,0
17.25,80,Kusumanchi mandal,Telangana,0,0,0.01,0,5.21,7.49,5.87,9.44,4.22,1.4,0,0
17.25,80.25,Konijerla mandal,Telangana,0,0,0.28,0,2.15,8.23,6.88,7.63,3.79,3.55,0.07,0
17.25,80.5,Thallada mandal,Telangana,0,0,0.22,0,1.15,7.09,6.78,7.76,3.46,1.95,0.1,0
17.25,80.75,Penuballi mandal,Telangana,0,0,1,0.07,1.3,8.06,9.44,7.87,3.55,2.24,0,0
17.25,81,Dammapeta mandal,Telangana,0,0,1.08,0.04,1.03,7.21,9.55,8.23,3.68,3.02,0.07,0
17.5,77.75,Marpalle mandal,Telangana,0,0,0.15,0.03,1.03,6.76,4.56,4.64,4.26,3.64,0.45,0
17.5,78,Kondapur mandal,Telangana,0,0,0,0.04,0.5,5.32,5.01,4.3,3,2.93,0,0
17.5,78.25,Patancheruvu mandal,Telangana,0,0,0.18,0.78,0.66,5.45,5.26,7.1,5.63,7.29,0,0
17.5,78.5,Alwal mandal,Telangana,0,0,0.23,0.62,0.97,7.51,4.63,5.95,6.66,7.4,0.01,0
17.5,78.75,Bibinagar mandal,Telangana,0,0,0.04,0.82,0.73,10.79,3.08,2.9,5.99,5.64,0.01,0
17.5,79,Bhongiri mandal,Telangana,0,0,0.19,0.05,1.31,9.32,4.95,6.66,3.86,3.13,0.07,0
17.5,79.25,Gundala mandal,Telangana,0,0,0.16,0.18,0.99,7.88,5.43,7.14,3.9,3.4,0.06,0
17.5,79.5,Kodakandla mandal,Telangana,0,0,0,0.19,0.48,7.56,6.44,8.19,5.46,2.72,0,0
17.5,79.75,Danthalapalle mandal,Telangana,0,0,0,0,0.93,8.08,5.61,7.17,3.51,2.28,0,0
17.5,80,Kuravi mandal,Telangana,0,0,0.02,0,1.06,7.08,7.23,7.37,5.72,2.27,0,0
17.5,80.25,Singareni mandal,Telangana,0,0,0.88,0.01,1.58,9.82,7.85,7.7,2.84,2.04,0,0
17.5,80.5,Julurupad mandal,Telangana,0,0,0.81,0.03,1.45,10.42,8.07,8.85,3.01,1.24,0,0
17.5,80.75,Mulakalapally mandal,Telangana,0,0,0.51,0.13,1.68,9.29,8.69,8.35,3.59,2.15,0,0
17.5,81,Dammapeta mandal,Telangana,0,0,0.07,0.44,0.7,9.41,9.26,8.53,4.09,1.67,0,0
17.75,77.75,Jharasangam mandal,Telangana,0,0,0.17,0.04,0.55,7.55,4.64,6.59,5.3,5.5,0.88,0
17.75,78,Pulkal mandal,Telangana,0,0,0.05,0,0.32,6.38,5,6.49,5.12,4.91,0,0
17.75,78.25,Unknown,Telangana,0,0,0.15,0.36,0.65,7.95,4.73,4.42,5.91,7.12,0.01,0
17.75,78.5,Manoharabad mandal,Telangana,0,0,0.19,0.44,0.82,7.79,4.49,4.81,6.44,7.05,0.01,0
17.75,78.75,Markook mandal,Telangana,0,0,0.01,0.29,0.57,8.42,4.05,3.21,3.99,4.93,0.01,0
17.75,79,Bachannapet mandal,Telangana,0,0,0,0.14,0.27,7.44,4.41,2.9,3.85,3.99,0,0
17.75,79.25,Ragunathpally mandal,Telangana,0,0,0,0.17,0.02,4.92,4.95,5.66,5.18,4.29,0,0
17.75,79.5,Wardhannapet mandal,Telangana,0,0,0.04,0.11,0.41,8.76,8.7,11.59,10.26,1.81,0,0
17.75,79.75,Parvathagiri mandal,Telangana,0,0,0.06,0,2.29,7.6,8.7,8.68,5.72,2.34,0,0
17.75,80,Gudur mandal,Telangana,0,0,0.11,0,1.72,7.33,8.27,8.96,3.74,2.41,0,0
17.75,80.25,Gangaram mandal,Telangana,0,0,0.71,0.02,1.25,9.62,8.03,8.57,2.52,1.49,0,0
17.75,80.5,Tekulapalle mandal,Telangana,0,0,0.93,0.07,2.57,10.36,6.6,10.37,3.08,1.89,0,0
17.75,80.75,Aswapuram mandal,Telangana,0,0,0.82,0.1,2.78,10.46,7.28,10.15,3.1,2.17,0,0
17.75,81,Dummugudem mandal,Telangana,0,0,0.04,0.09,0.79,9.22,11.25,10.9,4.23,2.53,0,0
18,77.75,Unknown,Telangana,0,0,0.4,0,0.13,8.71,4.67,11.11,1.74,5.3,0.81,0
18,78,Tekmal mandal,Telangana,0,0,0.39,0,0.24,5.45,6.19,12.18,0.46,2.09,0.01,0
18,78.25,Medak mandal,Telangana,0,0,0.89,0,0.32,7.34,5.44,7.82,1.14,2.89,0.01,0
18,78.5,Chegunta mandal,Telangana,0,0,0.36,0.04,0.17,7.19,5.44,4.43,2.83,3.52,0.01,0
18,78.75,Thoguta mandal,Telangana,0,0,0,0.25,0.51,7.43,4.87,3.84,3.58,4.35,0.01,0
18,79,Maddur mandal,Telangana,0,0,0,0.02,0.55,6.82,4.96,4.11,3.87,5.05,0.05,0
18,79.25,Velair mandal,Telangana,0,0,0,0,0,5.88,4.41,5.91,6.1,4.85,0.01,0
18,79.5,Khaazipet mandal,Telangana,0,0,0,0.03,0.74,7.85,6.02,7.56,5.16,5.08,0.01,0
18,79.75,Geesugonda mandal,Telangana,0,0,0.51,0.12,0.42,8.68,6.38,7.18,5.55,2.96,0,0
18,80,Kothaguda mandal,Telangana,0,0,0.52,0,0.71,6.86,7.03,9.93,4.48,4.72,0,0
18,80.25,Gangaram mandal,Telangana,0,0,0.44,0.09,2.31,9.7,8.47,8.52,6.03,2.59,0,0
18,80.5,Allapalli mandal,Telangana,0,0,0.7,0.05,3.45,11.16,9,8.46,5.57,2.38,0,0
18,80.75,Manuguru mandal,Telangana,0,0,0.83,0.05,2.99,10.88,6.38,10.99,2.61,2.53,0,0
18.25,77.75,Pedda Kodapgal mandal,Telangana,0,0,0.31,0,0.14,7.29,4.77,10.91,1.87,4.35,0.23,0
18.25,78,Yellareddy mandal,Telangana,0,0,0.33,0,0.58,8.69,7.83,12.58,1.1,3.51,0.15,0
18.25,78.25,Tadwai mandal,Telangana,0,0,0.47,0,0.38,8.8,7.63,6.94,2.46,3.65,0,0
18.25,78.5,Domakonda mandal,Telangana,0,0,0,0.16,0.11,8.36,5.37,3.34,2.75,3.9,0.08,0
18.25,78.75,Mustabad mandal,Telangana,0,0,0,0.65,0.39,8.74,3.83,4.95,4.02,4,0.5,0
18.25,79,Bejjanki mandal,Telangana,0,0,0.02,0.4,0.5,8.37,4.63,4.95,3.77,5.25,0.28,0
18.25,79.25,Chigurumamidi mandal,Telangana,0,0,0,0,0.55,9.27,4.12,5.73,4.92,5.03,0.11,0
18.25,79.5,Ellandakunta mandal,Telangana,0,0,0.29,0,0.36,10.76,6.59,10.1,5.58,6.08,0.05,0
18.25,79.75,Regonda mandal,Telangana,0,0,0.08,0,0.14,2.31,2.67,5.79,2.47,4.18,0,0
18.25,80,Venkatapur mandal,Telangana,0,0,0.69,0,0.28,6.57,7.15,11.5,4.2,6.49,0,0
18.25,80.25,Tadvai mandal,Telangana,0,0,0.13,0,0.83,8.05,6.81,7.68,5.6,3.65,0,0
18.25,80.5,Unknown,Telangana,0,0,0.26,0.09,1.07,8.11,7.32,8.34,6.16,2.91,0,0
18.25,80.75,Venkatapuram mandal,Telangana,0,0,1.12,0.02,1.27,9.6,8.54,10.77,2.12,3.57,0,0
18.5,77.75,Madnur mandal,Telangana,0,0,0.49,0,0.13,6.19,4.34,11.11,4.72,3.84,0.03,0
18.5,78,Varni mandal,Telangana,0,0,0.31,0,0.51,6.33,5.1,10.31,2.32,4.21,0.16,0
18.5,78.25,Indalwai mandal,Telangana,0,0,0.49,0,0.24,5.61,4.86,9.52,2.09,5.94,0.25,0
18.5,78.5,Sirikonda mandal,Telangana,0,0,0.05,0.05,0.2,7.72,4.46,6.77,2.72,3.56,0.36,0
18.5,78.75,Konaraopet mandal,Telangana,0,0,0.01,0,0.1,7.55,5.67,4.68,3.53,4.87,0.63,0
18.5,79,Gangadhara mandal,Telangana,0,0,0.04,0,0.34,7.24,6.16,4.79,2.27,5.07,0.75,0
18.5,79.25,Sultanabad mandal,Telangana,0,0,0.17,0,0.21,6.92,5.18,4.97,2.05,3.39,0.67,0
18.5,79.5,Srirampur mandal,Telangana,0,0,0.37,0,0.44,6.07,6.33,5.86,2.55,3.77,0.33,0
18.5,79.75,Malharrao mandal,Telangana,0,0,0.68,0,0.26,7.09,5.49,6.88,4.44,4.52,0.05,0
18.5,80,Mutharam_Mahadevpur mandal,Telangana,0,0,0.41,0,0.29,8.13,7.28,9.59,3.54,4.49,0,0
18.5,80.25,Kannaigudem mandal,Telangana,0,0,0.18,0,0.28,8.03,7.13,9.43,3.84,3.68,0,0
18.5,80.5,Wazeed mandal,Telangana,0,0,0.55,0.03,0.77,8.72,7.4,9.15,3.86,3.61,0,0
18.75,78,Renjal mandal,Telangana,0,0,0.74,0,0.39,7.04,4.98,9.35,2.06,4.46,0.36,0
18.75,78.25,Armoor mandal,Telangana,0,0,0.02,0,0.17,5.06,5,3.98,1.79,2.33,0.58,0
18.75,78.5,Kammarpally mandal,Telangana,0,0,0.01,0,0.14,5.32,5.57,4.86,1.85,3.76,0.77,0
18.75,78.75,Kathlapur mandal,Telangana,0,0,0,0,0.02,7.69,4.34,6.26,0.76,3.62,0.6,0
18.75,79,Mallial mandal,Telangana,0,0,0.26,0,0.15,6.64,3.55,4.97,0.99,4.49,0.75,0
18.75,79.25,Dharmaram mandal,Telangana,0,0,1.31,0.01,0.47,7.61,3.45,2.73,3.21,5.13,0.93,0
18.75,79.5,Ramagundam mandal,Telangana,0,0,0.77,0,0.32,3.5,6.39,6.43,1.33,2.12,0.52,0
18.75,79.75,Chennur mandal,Telangana,0,0,1.3,0,0.04,3.49,8.37,9.1,2.36,2.06,0.02,0
18.75,80,Mahadevpur mandal,Telangana,0,0,0.43,0,0.09,5.78,10.26,11.11,3.71,3.27,0,0
19,78,Mudhole mandal,Telangana,0,0,0.11,0,0.7,5.56,4.04,6.76,2.48,4.62,0.77,0
19,78.25,Nandipet mandal,Telangana,0,0,0.01,0,0.81,6.88,4.05,6.74,3.46,3.82,1.03,0
19,78.5,Laxmanchanda mandal,Telangana,0,0,0,0,0.38,5.33,3.71,10.08,1.58,2.95,0.68,0
19,78.75,Mallapur mandal,Telangana,0,0,0.1,0,0.18,6.63,3.45,10.47,3.8,3.38,0.63,0
19,79,Beerpur mandal,Telangana,0,0,0.39,0,0.24,7.59,3.61,8.61,2.17,4.72,0.52,0
19,79.25,Kasipet mandal,Telangana,0,0,0.81,0.06,0.38,5.55,3.53,5.22,2.41,4.88,0.8,0
19,79.5,Mandamarri mandal,Telangana,0,0,1.39,0,0.17,2.89,5.62,8.67,2.45,1.4,0.47,0
19,79.75,Kotapalle mandal,Telangana,0,0,1.22,0,0.09,3.39,7.58,9.52,2.49,1.68,0.03,0
19.25,78,Kubeer mandal,Telangana,0,0,0.27,0.11,0.57,12.85,3.3,9.05,3.32,3.5,0.55,0
19.25,78.25,Sarangapur mandal,Telangana,0,0,0.27,0.09,0.69,14.39,3.47,9.74,3.42,3.78,0.62,0
19.25,78.5,Neradigonda mandal,Telangana,0,0,0.01,0,1.47,9.02,5.35,11.3,2.48,2.4,0.64,0
19.25,78.75,Kaddampeddur mandal,Telangana,0,0,0.09,0,1.17,8.39,4.82,11.46,2.63,2.41,0.51,0
19.25,79,Lingapur mandal,Telangana,0,0,0.33,0.5,0.41,5.91,3.8,8.76,2.61,2.6,0.53,0
19.25,79.25,Tiryani mandal,Telangana,0,0,0.39,0.5,0.42,6.36,4.03,7.06,2.53,2.31,0.62,0
19.25,79.5,Rebbena mandal,Telangana,0,0,0.46,0.21,0.26,6.14,9.37,7.16,3.13,2.02,0.08,0
19.25,79.75,Dahegaon mandal,Telangana,0,0,0.4,0,0.15,5.52,13.44,9.1,4.18,2.56,0,0
19.5,78.5,Gudihathnur mandal,Telangana,0,0,0.42,0.01,1.43,10.66,5.23,10.12,3.92,1.62,0.25,0
19.5,78.75,Utnur mandal,Telangana,0,0,0.45,0.11,1.01,6.97,4.98,8.94,3.07,1.78,0.08,0
19.5,79,Kerameri mandal,Telangana,0,0,0.6,0.44,0.42,4.67,4.9,7.78,3.26,1.97,0,0
19.5,79.25,Wankidi mandal,Telangana,0,0,0.5,0.44,0.46,5.95,5.89,6.41,2.98,1.88,0,0
19.5,79.5,Sirpur_T mandal,Telangana,0,0,0.51,0.06,0.11,7.15,11.53,5.31,2.79,1.81,0,0
19.5,79.75,Kouthala mandal,Telangana,0,0,0.27,0,0.15,5.5,14.94,9.15,4.62,2.27,0,0
19.75,78.5,Unknown,Telangana,0,0,0.81,0,0.91,11.14,4.78,6.81,6.63,1.05,0.19,0
19.75,78.75,Bela mandal,Telangana,0,0,1,0,0.19,2.33,4.76,4.72,3.85,1.49,0,0
28,88,Dinggyê County,Tibet,0.31,0.75,6.35,11.61,9.95,18.89,16.4,18.7,13.12,6.63,0.33,0
28,88.25,Unknown,Tibet,0.32,0.77,6.41,11.86,9.76,18.54,16.11,18.32,12.89,6.58,0.33,0
28,91.5,Unknown,Tibet,0,1.48,1.51,7.05,5.27,10.81,7.42,9.67,8.01,2.14,0.1,0
28,91.75,Unknown,Tibet,0,0.89,1.65,7.92,5.35,8.94,6.92,9.03,6.96,1.37,0.04,0
28,92,Unknown,Tibet,0,0.65,1.74,8.53,5.44,7.79,6.53,8.51,6.35,1.19,0.03,0
28,92.25,Unknown,Tibet,0,0.48,1.82,9.05,5.51,6.88,6.28,8.06,5.95,1.08,0.02,0
28,92.5,Unknown,Tibet,0,0.49,1.96,9.33,5.71,7.13,6.93,8.32,5.98,1.35,0.03,0
28.25,88.5,Unknown,Tibet,0.33,0.85,6.8,12.12,9.18,18.4,15.67,17.97,13.1,6.69,0.35,0
28.25,88.75,Unknown,Tibet,0.33,0.85,6.81,12.23,9.02,18.11,15.45,17.67,12.86,6.67,0.35,0
28.25,92.5,Unknown,Tibet,0,0.41,2.19,9.87,5.8,6.13,6.42,8.04,5.63,1.18,0.02,0
28.25,92.75,Lhuntse County,Tibet,0,1.15,4.36,11.46,7.33,8.15,9.33,11.97,5.97,3.02,0.11,0
28.5,93,Lhuntse County,Tibet,0,2.96,9.27,14.36,10.38,12.88,14.62,21.27,6.6,6.85,0.3,0
28.5,97,Unknown,Tibet,0,0,0,0,0,0,0,0,0,0,0,0
28.75,93.25,Nang County,Tibet,0,0,0,0,0,0,0,0,0,0,0,0
28.75,93.5,Nang County,Tibet,0.15,3.98,11.24,17.24,11.4,15.76,18.18,20.2,12.17,12.58,0.66,0.17
28.75,93.75,Unknown,Tibet,0.31,4.96,12.91,19.98,12.24,18.75,21.65,18.3,18.19,18.34,1.03,0.36
29,94,Unknown,Tibet,0.38,5.54,13.74,21.78,12.88,20.75,23.4,17.77,21.18,21.14,1.24,0.45
29,94.25,Unknown,Tibet,0.39,5.58,13.59,21.92,12.95,21.11,23.5,18.21,21.17,21.14,1.26,0.45
29,96.5,Unknown,Tibet,0,0,0,0,0,0,0,0,0,0,0,0
29.25,94,Unknown,Tibet,0.39,5.63,13.67,22.15,13.03,20.91,23.57,17.91,21.65,21.33,1.28,0.46
29.25,94.25,Unknown,Tibet,0.39,5.61,13.56,22.02,12.99,20.88,23.53,18.35,21.22,21.14,1.27,0.46
29.25,94.5,Unknown,Tibet,0.39,5.57,13.45,21.86,12.93,20.83,23.48,18.64,21.06,21.01,1.26,0.45
29.25,94.75,Mêdog County,Tibet,0.38,5.48,13.28,21.51,12.82,20.78,23.44,18.52,20.86,20.65,1.22,0.45
29.25,95,Mêdog County,Tibet,0.37,5.31,13.01,21.08,12.73,20.81,23.43,18.81,20.47,19.85,1.15,0.43
29.25,95.25,Mêdog County,Tibet,0.4,5.03,12.69,21.5,13.32,21.94,23.61,22.17,19.11,17.95,0.97,0.38
29.25,95.5,Mêdog County,Tibet,0.6,4.52,11.8,25.31,16.45,26.99,23.64,36.77,13.74,12.65,0.44,0.23
29.25,96.25,Unknown,Tibet,0,0,0,0,0,0,0,0,0,0,0,0
